,movie,user_review_permalink,user_review
10,The Lord of the Rings: The Return of the King,https://www.imdb.com/review/rw0584119/,"I am, I admit, an unlikely convert to the religion of Tolkienism. I  have never read the books, having, I thought, been put off them for  life by the sort of obsessive freaks who read them when I was at  school. (One classmate, then aged about sixteen, told me with great  pride that he had read the whole of 'The Lord of the Rings' at least  fifty times). I also have never been a great admirer of the 'sword and  sorcery' school of fantasy writing or film-making; indeed, some of this  genre (mostly those starring the current governor of California) struck  me as being among the worst films ever made.  I was, however, persuaded to see the first in the trilogy, 'The  Fellowship of the Ring', by its overwhelmingly positive reception from  the critics, and was quickly won over by the scope of Peter Jackson's  vision. I had been expecting some twee tale of elves, gnomes and  fairies; what I experienced was a genuine epic (in the true sense of  that overused word). Ever since December 2001, I have been waiting for  parts two and three of the trilogy to be released. Neither has  disappointed me.  The story of 'The Lord of the Rings' is too complex to be told in a  review such as this. Suffice it to say that it revolves around a magic  ring which will give its possessor immense power. The power-hungry Dark  Lord Sauron (a figure who is never actually seen on screen) desires to  obtain the ring in order to dominate Middle Earth. His enemies, led by  the wizard Gandalf, are seeking to destroy the ring, which can only be  used for evil purposes, not for good. At the beginning of the final  part of the trilogy, Sauron's forces are massing for an attack on the  kingdom of Gondor.  The film relates the story of the conflict which follows, and this  leads to some of the most spectacular battle sequences I have seen,  even more impressive than those in 'The Two Towers'. Inevitably, the  film makes much use of computer-generated effects, but unlike many  films dominated by special effects, plot and character are not  neglected. The acting is uniformly good, and in some cases outstanding.  Special mentions must also go to the camera-work, which made the best  possible use of the magnificent New Zealand scenery, and to Howard  Shore's memorable musical score.  So, looking forward to the Oscar ceremony, I have no doubt that this  should be the best film and that Peter Jackson, who has amply fulfilled  the promise shown in the excellent 'Heavenly Creatures', should be best  director. Best Actor? I would find it difficult to decide between the  competing claims of Sir Ian McKellen, who brings wisdom, kindliness and  the required touch of steel to his portrait of Gandalf, and of Elijah  Wood, who plays the brave and resourceful hobbit Frodo to whom falls  the dangerous task of ensuring the ring's destruction. Best Supporting  Actor? My own nomination would be for Sean Astin, as Frodo's loyal  companion Sam, but several others might have claims, notably Viggo  Mortensen or Bernard Hill.  Is this the best movie ever made, as some of its admirers have claimed?  Possibly not- that is, after all, a very large claim to make. I have no  doubt, however, that the trilogy as a whole is the first great  cinematic masterpiece of the twenty-first century. It has certainly  inspired me to start reading Tolkien's original novels. 10/10."
11,The Lord of the Rings: The Return of the King,https://www.imdb.com/review/rw3379367/,"I've just re-watched The Lord of the Rings trilogy for the 1000th time tonight... nearly 15 years since the Fellowship of the Rings was released... I still haven't seen a movie that's better, nor close, to any of these three films. The casting is perfection as well as the incredible acting by everyone in the movie. I can still watch these movies back to back and not get bored. They are a light to this world and wouldn't be the same without them.I miss the good old LOTR's days. The best movies ever created. The Return of the King was the best way to end a thrilling journey through middle earth!"
12,Pulp Fiction,https://www.imdb.com/review/rw5371407/,"This if you have not already.It is violent, action-packed and sexy.Watch it again if you have already. It is just too much fun to watch once."
13,Pulp Fiction,https://www.imdb.com/review/rw1218264/,"One of the early scenes in ""Pulp Fiction"" features two hit-men discussing what a Big Mac is called in other countries. Their dialogue is witty and entertaining, and it's also disarming, because it makes these two thugs seem all too normal. If you didn't know better, you might assume these were regular guys having chit-chat on their way to work. Other than the comic payoff at the end of the scene, in which they use parts of this conversation to taunt their victims, their talk has no relevance to anything in the film, or to anything else, for that matter. Yet without such scenes, ""Pulp Fiction"" wouldn't be ""Pulp Fiction."" I get the sense that Tarantino put into the film whatever struck his fancy, and somehow the final product is not only coherent but wonderfully textured.It's no wonder that fans spend so much time debating what was in the suitcase, reading far more into the story than Tarantino probably intended. The film is so intricately structured, with so many astonishing details, many of which you won't pick up on the first viewing, that it seems to cry out for some deeper explanation. But there is no deeper explanation. ""Pulp Fiction,"" is, as the title indicates, purely an exercise in technique and style, albeit a brilliant and layered one. Containing numerous references to other films, it is like a great work of abstract art, or ""art about art."" It has all the characteristics we associate with great movies: fine writing, first-rate acting, unforgettable characters, and one of the most well-constructed narratives I've ever seen in a film. But to what end? The self-contained story does not seem to have bearing on anything but itself.The movie becomes a bit easier to understand once you realize that it's essentially a black comedy dressed up as a crime drama. Each of the three main story threads begins with a situation that could easily form the subplot of any standard gangster movie. But something always goes wrong, some small unexpected accident that causes the whole situation to come tumbling down, leading the increasingly desperate characters to absurd measures. Tarantino's originality stems from his ability to focus on small details and follow them where they lead, even if they move the story away from conventional plot developments.Perhaps no screenplay has ever found a better use for digressions. Indeed, the whole film seems to consist of digressions. No character ever says anything in a simple, straightforward manner. Jules could have simply told Yolanda, ""Be cool and no one's going to get hurt,"" which is just the type of line you'd find in a generic, run-of-the-mill action flick. Instead, he goes off on a tangent about what Fonzie is like. Tarantino savors every word of his characters, finding a potential wisecrack in every statement and infusing the dialogue with clever pop culture references. But the lines aren't just witty; they are full of intelligent observations about human behavior. Think of Mia's statement to Vincent, ""That's when you know you've found somebody special: when you can just shut the f--- up for a minute and comfortably enjoy the silence.""What is the movie's purpose exactly? I'm not sure, but it does deal a lot with the theme of power. Marsellus is the sort of character who looms over the entire film while being invisible most of the time. The whole point of the big date sequence, which happens to be my favorite section of the film, is the power that Marsellus has over his men without even being present. This power is what gets Vincent to act in ways you would not ordinarily expect from a dumb, stoned gangster faced with an attractive woman whose husband has gone away. The power theme also helps explain one of the more controversial aspects of the film, its liberal use of the N-word. In this film, the word isn't just used as an epithet to describe blacks: Jules, for instance, at one point applies the term to Vincent. It has more to do with power than with race. The powerful characters utter the word to express their dominance over weaker characters. Most of these gangsters are not racist in practice. Indeed, they are intermingled racially, and have achieved a level of equality that surpasses the habits of many law-abiding citizens in our society. They resort to racial epithets because it's a patter that establishes their separateness from the non-criminal world.There's a nice moral progression to the stories. We presume that Vincent hesitates to sleep with Mia out of fear rather than loyalty. Later, Butch's act of heroism could be motivated by honor, but we're never sure. The film ends, however, with Jules making a clear moral choice. Thus, the movie seems to be exploring whether violent outlaws can act other than for self-preservation.Still, it's hard to find much of a larger meaning tying together these eccentric set of stories. None of the stories are really ""about"" anything. They certainly are not about hit-men pontificating about burgers. Nor is the film really a satire or a farce, although it contains elements of both. At times, it feels like a tale that didn't need to be told, but for whatever reason this movie tells it and does a better job than most films of its kind, or of any other kind."
14,Schindler's List,https://www.imdb.com/review/rw0328355/,"This Movie was sensational. It was a piece of art along with being informational. It told people about the holocaust, and it also told people about the human spirit. It shows how people can just triumph over anything with just some help from one person The things that Spielberg did with the movie was incredible too. The black and white was genius, and how he had the little girl in red and the fire was phenuminal. I have never seen anything like it, Schindler's List is beyond all words."
15,Schindler's List,https://www.imdb.com/review/rw0328197/,"I have only ever seen this film once, I only ever want to see this film once and I will only ever need to see this film once. It is etched on my mind. I, like many others, left in silence.  I could not imagine inventing a critical analysis of this film, picking small points of detail or of style, or even scoring points off the Director. It stands alone as a monumental piece of cinema, a magnificent accomplishment."
16,Inception,https://www.imdb.com/review/rw2290791/,"Is it just me, or was this unintelligible? Not just 'hacking' into someone's dreams but manipulating their thoughts inside Dreamworld. And then, to add to the confusion, we had dreams within dreams within dreams! If the complex plot had an internal logic which appeared not to defeat Leonardo DiCaprio - it certainly defeated me. There is considerable homage to the MATRIX films, with aerial fights and frozen motion sequences: kid's stuff, but what do kids make of the anarchic storyline? If you die in someone else's dream, you can either wake up alive or go to a place called Limbo (not the same as the one Dante envisaged) which looked like the flooded New York of The Day After Tomorrow a few decades on. The plus side of Limbo for Leo was that it reunited him with his dead wife (Marion Cotillard), but was this his limbo or hers? Best not to ask.If MEMENTO, with time running backwards, was Christopher Nolan's ""set text"" for Filmgoing GCSE, I guess INCEPTION represents A-Level movie comprehension.And I seem to have failed."
17,Inception,https://www.imdb.com/review/rw4692192/,"My 3rd time watching this movie! Yet, it still stunned my mind, kept me enjoyed its every moment and left me with many thoughts afterward.
For someone like me, who've rarely slept without dream, it's so exciting watching how Christopher Nolan had illustrated every single characteristic of dream on the big screen. As it's been done so sophisticatedly, I do believe the rumour that Nolan had spent 10 years to finish the script of Inception. In my opinion, it's been so far the greatest achievement in his brilliant writer-director career. I jumped into this conclusion after making a quick benchmark of Nolan's remarkable works:
Memento, as his first signature in the cinema history, is tremendous and has stayed the most mind-bending film I've ever seen. But overall, it doesn't reach the same level of Inception.The Prestige is highly impressive but somehow I haven't been able to find the very particular ""Nolan's spirit"" in it.The Batman Trilogy is the best superhero saga of all time and its peak The Dark Knight is no doubt a masterpiece as well. Nonetheless, every time we talk about it, Heath Ledger takes all the spotlights with his life-time-role: The (unique-and-only) Joker.Then there came Inception where Nolan truly stood out, having every single detail of his work done in the finest way. The multi-layered storyline despite its complexity, remains consistent and originally interesting. From visual aspect, everything was masterly handled: an impeccable cross-cutting allowed the movie to follow Nolan's nonlinear story-telling without being scattered; a wonderful cinematography work completed with incredibly imaginative visual-effects brought into life so many breathtaking scenes, some of them, I believe, will stay in the audience's mind for a long time (city bending in Paris, zero-gravity fight, in limbo, dreams collapsing...). In addition, Nolan had also a solid cast ensemble to help him deliver all of his messages.Later, we had Interstellar. Though I did admire its cinematography and visual-effects, the film itself is nowhere near the level of Inception.
SPOILERS AHEAD !!!!! For all who haven't watched this movie, you may stop the reading right here because the following paragraphs contain a ton of spoilers!It is set in the world where there's technology that allows people to literally share dream. There is, in this world, a new kind of corporate spy - ""extractors"" who use this technology to infiltrate the target's subconscious and extract valuable information through a shared dream world. Our hero Mr Cobb (Leonardo DiCaprio), a very well-known extractor, and his partner Arthur (Joseph Gordon-Levitt) are approached by a powerful businessman - Mr Saito (Ken Watanabe) for a nearly impossible mission, something no one has ever done before : instead of steeling, he wants them to plant an idea in a person's subconscious, which is also called ""inception"". In return, Saito offers something that Cobb could never resist: a ticket to go home with his children by taking out the homicide charge against him. So Cobb and Arthur gather a team to carry out the mission: Eames (Tom Hardy) - a veteran identity forger, Yusuf - the only one chemist can make such a powerful sedative for such a complex 3-levels ""dream within a dream"", and Ariadne (Ellen Page) - a newbie but remarkably talented architect whose role is critical for the success of the mission. The target is Robert Fischer (Cillian Murphy) - son and heir of Saito's biggest competitor (Maurice Fischer, who's dying). The goal is to seed an idea into his mind which will make him abandon his father's business, and the team has to carry Saito as visitor in their mission to let him verify the result of inception. While the team go deeper and deeper into Fischer's mind, we discover gradually the dark of Cobb's past, as well as the 2 biggest why concerning our hero: Why he has became such an expert of inception and What is his desperate motivation for taking that insane mission.The movie is not only about the inception mission but more importantly, about the struggle of finding the way in the maze of life. In Cobb's case, it's the maze of dreams built by his memories with his past wife Mal (Marion Cotillard) and his regrets. So as long as he let himself consumed by the past by blaming himself for the death of his love wife, it will keep coming back and haunt his present: the deeper the team go into dream, the more dangerous his subconscious, under the form of his ghostly wife, comes out and could anytime jeopardize the mission. Indeed, if we apprehend the movie with these 2 layers of its story, the ending scene makes perfect sense. Yes! We're now talking about that famous ending which has still remained one of the most controversial movie endings in the cinema history. Did Cobb find Mr Saito in limbo, bring he back to complete the mission then come back to his children in the real world? Or they are still stuck in limbo - the infinite dream world, and the last scene was just his big dream? But all of those question only matter in the first layer of the story: the result of inception mission. When we perceive the story in its deeper layer, as a journey for Cobb to let go of his feeling of guilt for the past and re-find the meaning of his life, this ending did fulfill its job. Cobb didn't even stay to see either if the spinning top would fall because he didn't care any more, what's important to him is that he gonna be with his kids. He did finally get rid of his haunting past and be able to move on, and that matters. And after all, dream or reality, the importance is to truly live. So from this point of view, he has solved the maze of his life.
Some short lines about the cast:
Leo has done justice to our main character but he did not success to make a leap from his previous similar roles in Shutter Island and Blood Diamond.Joseph Gordon-Levitt could have been more intense, given the fact that he had the most astounding fight scene in the movie (zero-gravity sequence).There was something missing in Ken Watanabe's performance to portray the powerful man who sponsored the crazy mission. Maybe it was his English...Tom Hardy was OK but forgettable because his character didn't have any memorable moment though he had a lot of screen time.Ellen Page was really impressive, she did fully illustrate the cleverness and the keenness of the young brilliant architect. And personally, I did find a lot of charms in her acting.Cillian Murphy has also done a great job. Much more emotionally complex than just a target of the inception mission, his character Robert Fischer, at the end, was not so different than our hero Cobb. They both were struggling to find a way out of their own maze. If for Cobb, it was the painful past with his late wife; for Fischer, it was the grand shadow and the lack of recognition of his late dad.Last but not least, the one who impressed me the most was Marion. Mal was so beautiful and mysterious in a very unique haunting way, mostly with her speaking eyes! And for me, she is the most remarkable character of the movie."
18,Fight Club,https://www.imdb.com/review/rw5374304/,"A wonderful film. The depth of character structure is close to perfection. It beckons the question, when reality, fantasy, and mental illness collide could any of us withstand the torment within. It is as much horror film as it is dark humor. Brilliantly written and acted, it is a must see for any true cinephile!"
19,Fight Club,https://www.imdb.com/review/rw5262199/,"Fight Club is one of those movies that hits the spot without missing an inch of it. The nameless narrator (Edward Norton) is an insomniac office worker who lives a materialistic life. From the very beginning the movie comments on the capitalist nature of society by portraiting how consumerism moves the world, but is unable to give relief in the end. Flipping through catalogues of new furnite for his apartment were the narrator's only personality trait. To fight against his insomnia he starts attending to support groups. By lying to people, pretending he has conditions he does not have, the narrator finds relief - the emotional acceptance he finds in the support groups is enough to allow him to sleep at night. The emotional complexity of the character is nothing unrealistic. David Fincher makes a subtle, yet clear, comment on the nature of materialist societies where no one really listens to each other nor care about each other. The system doesn't care about anyone, the distance between people - especially enhanced by how they function in the capitalist world - is a major plot point. However, when the narrator is finds someone who's a faker just like him he loses his emotional escape - "" Her lie reflected my lie. Suddenly, I felt nothing. I couldn't cry, so once again I couldn't sleep"".Shortly after Tyler Durden (Brad Pitt) is introduced into the story, the main character loses everything he valued. Deprived of his possessions he seeks solace in the company of a man who is the polar opposite of what he is. If the narrator is a worker who's way too worried about his condo and his job, Tyler is a freewheeling soapmaker who couldn't care less about all those things. The contrast between them is clear; Tyler refuses any consumerist logic from the narrator whilst making he see how futile is the lifestyle he was leading - ""Right. We are consumers. We're the by-products of a lifestyle obsession."" The characters here portraid are so different because one of them is free, while the other is not. Tyler, in a nihilistic way, helps the narrator realize that his existence is meaningless enough - something that is clearly displayed in the capitalist world - that all they can do is giving up everything. The self-destruction promoted by the Fight Club is ironically what allows the narrator - as well as many other frustrated men - to find solace in their mundane life. Little by little the narrator is stripping himself off his previous beliefs about job, about behavior and the value of things. It's interesting to note that the narrator doesn't quit his job immediately, picturing how hard it is actually to cut ties with the system - he eventually does though.Many subtopics are discussed through the movie. We see the narrator and Tyler, now living together, talking about many things. They talk about how both had an absent father, how both lacked a sense of direction in life at some point and were told to follow the common sense - ""He says, 'get a job'. So, I'm 25, I call again and say, 'now what?' He says, 'I dunno. Get married"". The nature of the system we live in tells us what to do since the moment we're born, while both of them agree on that, they also agree that this is all a great waste of time. It's important to notice though that both them had no significant connections with other people, especially with women as Tyler comments - ""We're a generation of men raised by women. I'm wondering if another woman is really the answer we need"".As the club grows the movie delves even deeper in those reflections about what really matters in life - ""Advertising has us chasing cars and clothes, working jobs we hate so we can buy s**t we don't need"". Tyler becomes the source of inspiration for everyone who attends to the fight club; everyone is much more like the narrator, but they're striving to be more like him. At some point, Tyler decides that the club is meant to be something bigger - what he would call Project Mayhem. While the original Fight Club was something kept like a secret idealized to give some sort of freedom, through self-destruction, to its members, Project Mayhem is about declaring a fight against the system. The frustrated collective consciousness was the straw that broke the camel's back - ""We've all been raised on television to believe that one day we'd all be millionaires, and movie gods, and rock stars. But we won't. And we're slowly learning that fact. And we're very, very pi**ed off"". However, the narrator starts to slowly go against what Tyler was meaning to do - kinda of recalling a bit of his past self and a sort of respect for the authority of society - and when this happen it's the moment the movie reaches its climax.The genius of the movie is displayed when we discover that Tyler Durden and the narrator are the same person, they have always been the same person. Due to his declining mental health and his rather meaningless life, he created an alter-ego - someone capable of manifesting everything he wasn't as a system abiding person. The contrast created by Tyler's different personalities is amazing to watch as the truth unfolds; and the ambivalence created when we discover the truth about Tyler Durden is even more marvelous. This movie portraits very well how a person can reach the extremes of their mind in a system that overlooks the relevance of your very existence - when you become just a number, just a braindead member of society, having your hopes and wishes constantly ignored. In the end Tyler recovers his sanity only to see that his actions can't be reverted - so he only stands by and watches. The final scene is beautiful; what could be bettar than watching the system crumbling before your eyes while ""Where is my Mind"" plays? This movie is a masterpiece and it is so entrancing because of how real it is - in the end the movie shows many things we know and think but tend to keep hidden. It is provocative, funny and thrilling and most importantly: It is so damn real. The plot aged perfectly and I don't think it is going to get old so soon - this movie is a must watch."
